algo,m,n,iter,opt,eta,rho,row_resid,col_resid,cost,time,rel_err,abs_err,rel_conv,grad_norm,cg_iter,cg_time,kkt_err,Delta_p,Delta_d,Delta_c,newton_iter
our,5000,5000,75,0.00045949154617637954,0.0001,0.0,1.733571761639705e-18,5.409490532794694e-11,0.000459768228516546,342.0568369219998,0.0006021489241072295,2.766823401664743e-07,1.6298631084664702e-05,,[278],[3.1071764579999694],4.736325933277347e-10,5.322407992163862e-11,4.721771404398558e-22,4.736325933277347e-10,1
our,5000,5000,76,0.00045949154617637954,0.0001,0.0,1.7320658851573793e-18,5.201152355753259e-11,0.00045976101972328837,346.70814437999974,0.0005864602932333231,2.6947354690883257e-07,1.5679189666717706e-05,,[277],[3.334838624999975],4.646532905871234e-10,5.1174236647423084e-11,4.456708870480444e-22,4.646532905871234e-10,1
our,5000,5000,77,0.00045949154617637954,0.0001,0.0,1.736339258157662e-18,5.034394151910667e-11,0.00045975408762961736,351.46085817099976,0.0005713738488173394,2.6254145323782816e-07,1.5077602001092988e-05,,[273],[3.4784606249999683],4.5597738013063366e-10,4.953349951790977e-11,4.689302310245761e-22,4.5597738013063366e-10,1
our,5000,5000,78,0.00045949154617637954,0.0001,0.0,1.720490002142341e-18,4.8443387501908316e-11,0.00045974741206895636,355.8260707959998,0.000556845701963386,2.5586589257682764e-07,1.4519850591036883e-05,,[272],[3.117559374999985],4.474875658633897e-10,4.766354081674356e-11,4.485904675773505e-22,4.474875658633897e-10,1
our,5000,5000,79,0.00045949154617637954,0.0001,0.0,1.7169595065006683e-18,4.6592427321952055e-11,0.00045974098182878216,360.47177971299976,0.0005428514506486202,2.494356524026251e-07,1.398646301295133e-05,,[272],[3.401987874999975],4.3950303562668977e-10,4.584237758607484e-11,4.42988949039968e-22,4.3950303562668977e-10,1
our,5000,5000,80,0.00045949154617637954,0.0001,0.0,1.7813477495660284e-18,4.4920527405303145e-11,0.000459734788251085,364.9770224209998,0.000529372252285361,2.43242074705473e-07,1.3471885130872929e-05,,[272],[3.2602134169999886],4.317464435548459e-10,4.419739208799078e-11,4.410039317863027e-22,4.317464435548459e-10,1
our,5000,5000,81,0.00045949154617637954,0.0001,0.0,1.7303263406438176e-18,4.3222003126590745e-11,0.00045972881741203575,369.24650258699984,0.0005163778041851831,2.3727123565621356e-07,1.2987572839492075e-05,,[272],[3.0419818330000226],4.2424323524486636e-10,4.252621082958995e-11,4.238930620500566e-22,4.2424323524486636e-10,1
our,5000,5000,82,0.00045949154617637954,0.0001,0.0,1.7159405365081664e-18,4.168294759574025e-11,0.00045972306225386904,373.67956762899985,0.0005038527464020748,2.3151607748950458e-07,1.2518593459306406e-05,,[272],[3.191623084000014],4.1697939624837714e-10,4.10119311745795e-11,4.414291261177992e-22,4.1697939624837714e-10,1
our,5000,5000,83,0.00045949154617637954,0.0001,0.0,1.7409684387751106e-18,4.075890831015202e-11,0.00045971750849446697,377.32802579499986,0.000491765996497124,2.2596231808743152e-07,1.2080663029704952e-05,,[210],[2.388889875000018],4.099235184964266e-10,4.0102767169416274e-11,4.637132258311087e-22,4.099235184964266e-10,1
our,5000,5000,84,0.00045949154617637954,0.0001,0.0,1.7159405659102447e-18,3.8933550154992944e-11,0.000459712148598985,381.86017108699986,0.0004801011562479694,2.2060242260544703e-07,1.1659106696931472e-05,,[277],[3.2637675000000286],4.0300923389320105e-10,3.830679381948955e-11,4.505033285142763e-22,4.0300923389320105e-10,1
our,5000,5000,85,0.00045949154617637954,0.0001,0.0,1.703988655429699e-18,3.64333174847126e-11,0.0004597069663948451,385.93165208699986,0.0004688230289722911,2.154202184655716e-07,1.127271523206133e-05,,[207],[2.780718167000032],3.961710491744182e-10,3.5846810154503934e-11,4.491476656598955e-22,3.961710491744182e-10,1
our,5000,5000,86,0.00045949154617637954,0.0001,0.0,1.6999904629204182e-18,3.6637774730153674e-11,0.0004597019810210544,389.6114961289999,0.0004579732672471951,2.1043484467486197e-07,1.0844677490546606e-05,,[209],[2.4304526669999973],3.8949794132333375e-10,3.604797602596525e-11,4.403145062983106e-22,3.8949794132333375e-10,1
our,5000,5000,87,0.00045949154617637954,0.0001,0.0,1.6892716539222513e-18,3.439354913198034e-11,0.0004596971441616685,393.2273905039999,0.0004474467201841692,2.0559798528897374e-07,1.0521728392696864e-05,,[211],[2.337014915999987],3.8296390472185433e-10,3.38398782046413e-11,4.464183292518567e-22,3.8296390472185433e-10,1
our,5000,5000,88,0.00045949154617637954,0.0001,0.0,1.7219145033720475e-18,3.4024149704209745e-11,0.00045969248702266286,397.1606914209999,0.0004373113019280368,2.0094084628331918e-07,1.0130885224765988e-05,,[213],[2.617843292000032],3.765750433364471e-10,3.347642540723873e-11,4.2354749614475485e-22,3.765750433364471e-10,1
our,5000,5000,89,0.00045949154617637954,0.0001,0.0,1.7132867683746883e-18,3.3929372689784755e-11,0.00045968797630537066,400.93068079599993,0.00042749454397083,1.9643012899112295e-07,9.812466854551512e-06,,[217],[2.5419663750000154],3.703250010641566e-10,3.3383174123039066e-11,4.359255783863666e-22,3.703250010641566e-10,1
our,5000,5000,90,0.00045949154617637954,0.0001,0.0,1.668028924508825e-18,3.186651869731018e-11,0.0004596836148942314,404.4813400459999,0.0004180027237718629,1.9206871785187136e-07,9.487764231523646e-06,,[220],[2.3276862499999993],3.641867437803889e-10,3.1353528168461246e-11,4.1374239964909737e-22,3.641867437803889e-10,1
our,5000,5000,91,0.00045949154617637954,0.0001,0.0,1.6351413130576153e-18,3.111828265819263e-11,0.000459679391974499,408.6371893789999,0.00040881230499795255,1.8784579811943888e-07,9.186578758966931e-06,,[226],[2.925586083999974],3.5819758479040935e-10,3.061733731084145e-11,4.340363103171613e-22,3.5819758479040935e-10,1
our,5000,5000,92,0.00045949154617637954,0.0001,0.0,1.7314365486425272e-18,3.0417806856924376e-11,0.00045967530868337166,412.80878646299993,0.0003999257625549148,1.8376250699212544e-07,8.882910999716872e-06,,[233],[2.9327323330000468],3.5231756108120304e-10,2.992813784179987e-11,4.413326274584881e-22,3.5231756108120304e-10,1
our,5000,5000,93,0.00045949154617637954,0.0001,0.0,1.7100173870259709e-18,2.914759980528479e-11,0.000459671352805485,417.1442017129999,0.00039131651191782465,1.798066291054689e-07,8.605808952382457e-06,,[240],[2.9893345830000158],3.4669448347428913e-10,2.8678378715249232e-11,4.5763500566063115e-22,3.4669448347428913e-10,1
our,5000,5000,94,0.00045949154617637954,0.0001,0.0,1.6661211959312622e-18,2.846427243919674e-11,0.0004596675259899756,421.7387461289999,0.00038298814213336737,1.7597981359607998e-07,8.325112030656144e-06,,[240],[3.042840124999998],3.411513184827878e-10,2.8006051624096648e-11,4.294211293931111e-22,3.411513184827878e-10,1
our,5000,5000,95,0.00045949154617637954,0.0001,0.0,1.6619674849044355e-18,2.7683543751236988e-11,0.0004596638162287267,427.1255107119999,0.0003749145197136097,1.7227005234718125e-07,8.070531501891722e-06,,[304],[3.944754166999985],3.3575541700358647e-10,2.7237891187671628e-11,4.448374989560621e-22,3.3575541700358647e-10,1
our,5000,5000,96,0.00045949154617637954,0.0001,0.0,1.6607266594335806e-18,2.699063714468913e-11,0.0004596602211334057,431.2972982959999,0.0003670904468859112,1.6867495702618546e-07,7.821140568538648e-06,,[235],[2.841329209000037],3.3052894532204974e-10,2.6556139063667414e-11,4.324130920742367e-22,3.3052894532204974e-10,1
our,5000,5000,97,0.00045949154617637954,0.0001,0.0,1.6804013415200273e-18,2.6490765565756377e-11,0.00045965673748183116,435.5384786709999,0.00035950891115678796,1.6519130545161916e-07,7.578753641062317e-06,,[244],[2.9863192079999976],3.256168812292525e-10,2.6064314469347854e-11,4.469792322883265e-22,3.256168812292525e-10,1
our,5000,5000,98,0.00045949154617637954,0.0001,0.0,1.6847711906166533e-18,2.5717295834840685e-11,0.00045965336176625614,440.8638848369999,0.0003521622785514459,1.6181558987660074e-07,7.343992374639887e-06,,[319],[4.044024332999982],3.208639048064158e-10,2.5303296134522207e-11,4.495453211820657e-22,3.208639048064158e-10,1
our,5000,5000,99,0.00045949154617637954,0.0001,0.0,1.7042173123030034e-18,2.5105129673620768e-11,0.0004596500788326302,445.21545175399984,0.0003450175690278966,1.5853265625064396e-07,7.142194312126497e-06,,[240],[3.075231457999962],3.1617483197959253e-10,2.47009846877683e-11,4.57966121138612e-22,3.1617483197959253e-10,1
our,5000,5000,100,0.00045949154617637954,0.0001,0.0,1.7126400017274613e-18,2.4712171190380346e-11,0.0004596469001357308,449.90032125399983,0.0003380997118315141,1.5535395935125079e-07,6.915471237307494e-06,,[305],[3.4521679160000076],3.116244081483394e-10,2.4314352091018582e-11,4.274028138438493e-22,3.116244081483394e-10,1
our,5000,5000,101,0.00045949154617637954,0.0001,0.0,1.6632984324647418e-18,2.3848335207043778e-11,0.000459643811240826,453.85493637899987,0.0003313772923866285,1.5226506444647415e-07,6.720147364998008e-06,,[247],[2.690470416999972],3.071863419814372e-10,2.3464422229092384e-11,4.426385381639454e-22,3.071863419814372e-10,1
our,5000,5000,102,0.00045949154617637954,0.0001,0.0,1.6443850409348441e-18,2.3397362928536627e-11,0.00045964081484403544,458.96742083799984,0.00032485617830845215,1.4926866765590033e-07,6.518953844902069e-06,,[315],[3.8042775830000437],3.028170121237003e-10,2.3020709749179646e-11,4.354767306759138e-22,3.028170121237003e-10,1
our,5000,5000,103,0.00045949154617637954,0.0001,0.0,1.6784445860557947e-18,2.2944504077582103e-11,0.0004596379030440225,462.8715023789998,0.00031851917377128134,1.4635686764298897e-07,6.334946590631613e-06,,[247],[2.669737457999986],2.9862661505571284e-10,2.2575141067058803e-11,4.383235394608967e-22,2.9862661505571284e-10,1
our,5000,5000,104,0.00045949154617637954,0.0001,0.0,1.638436556991179e-18,2.2526757285709713e-11,0.00045963507693883634,466.9340574209998,0.0003123686684797138,1.435307624568006e-07,6.148546861501297e-06,,[252],[2.791251124999974],2.9456607405171967e-10,2.2164119206444927e-11,4.29782454374871e-22,2.9456607405171967e-10,1
our,5000,5000,105,0.00045949154617637954,0.0001,0.0,1.651883893601579e-18,2.221255403010007e-11,0.0004596323292641819,471.6041785459998,0.0003063888530134887,1.407830878023754e-07,5.977948142523581e-06,,[321],[3.444389417000025],2.90557221268063e-10,2.18549740274891e-11,4.340648374327883e-22,2.90557221268063e-10,1
our,5000,5000,106,0.00045949154617637954,0.0001,0.0,1.6976075719905051e-18,2.1723972425318037e-11,0.00045962966040128024,475.6482750869998,0.000300580557030934,1.381142249007013e-07,5.8065169304923375e-06,,[250],[2.7506622079999943],2.8658429797448845e-10,2.137425766014338e-11,4.6005662478533395e-22,2.8658429797448845e-10,1
our,5000,5000,107,0.00045949154617637954,0.0001,0.0,1.6694098235776785e-18,2.1320988452058298e-11,0.00045962706716439963,479.9891441279998,0.00029493684736492815,1.3552098802009768e-07,5.642013786359214e-06,,[254],[3.080275959000005],2.826352306599504e-10,2.0977760964754304e-11,4.368823484471525e-22,2.826352306599504e-10,1
our,5000,5000,108,0.00045949154617637954,0.0001,0.0,1.6687358091118476e-18,2.1215358108018952e-11,0.00045962453875206667,484.1055515029998,0.0002894342165679002,1.3299257568713356e-07,5.501008346968729e-06,,[268],[2.8625121660001014],2.7870328679554284e-10,2.087383106896806e-11,4.499744081914975e-22,2.7870328679554284e-10,1
our,5000,5000,109,0.00045949154617637954,0.0001,0.0,1.6752112381024166e-18,2.048267108014213e-11,0.000459622082401229,488.5675713779998,0.00028408841454363146,1.305362248494495e-07,5.344255213947754e-06,,[264],[3.214800500000024],2.7485487017794373e-10,2.0152938912990535e-11,4.36119489547414e-22,2.7485487017794373e-10,1
our,5000,5000,110,0.00045949154617637954,0.0001,0.0,1.6899627451291082e-18,2.0049110790857462e-11,0.00045961969142055273,493.0410940869998,0.0002788848788177883,1.281452441731978e-07,5.2020578814672316e-06,,[264],[3.231617459000063],2.7109941826956667e-10,1.972635812228871e-11,4.424461479198202e-22,2.7109941826956667e-10,1
our,5000,5000,111,0.00045949154617637954,0.0001,0.0,1.6345600648000325e-18,1.99185269588038e-11,0.00045961736984579397,497.43031054499977,0.000273832392481341,1.2582366941442857e-07,5.051077667264231e-06,,[262],[3.1588466670000344],2.6743060576749543e-10,1.9597876442330814e-11,4.426258798848533e-22,2.6743060576749543e-10,1
our,5000,5000,112,0.00045949154617637954,0.0001,0.0,1.6711051006355338e-18,1.9489387094323732e-11,0.0004596151028647627,501.8570364609998,0.0002688987194896488,1.2355668838314729e-07,4.932322362059289e-06,,[266],[3.1504649579999295],2.6382482313975746e-10,1.9175644915975813e-11,4.395606097203403e-22,2.6382482313975746e-10,1
our,5000,5000,113,0.00045949154617637954,0.0001,0.0,1.658571095087425e-18,1.906533982087422e-11,0.00045961289652289274,506.25833058599983,0.0002640970166328592,1.2135034651320148e-07,4.800412032141159e-06,,[267],[3.1475055419999762],2.602633117077556e-10,1.8758423999591848e-11,4.412038001356058e-22,2.602633117077556e-10,1
our,5000,5000,114,0.00045949154617637954,0.0001,0.0,1.7042095855671586e-18,1.8850553864654254e-11,0.0004596107479888176,510.36476758599986,0.00025942112195529154,1.1920181243804803e-07,4.6746601137778074e-06,,[271],[2.8843606660000205],2.567580590086397e-10,1.854709569001089e-11,4.643917065818553e-22,2.567580590086397e-10,1
our,5000,5000,115,0.00045949154617637954,0.0001,0.0,1.6681389125068958e-18,1.8954508034884052e-11,0.0004596086619610305,514.4351093359999,0.0002548812608752706,1.1711578465096323e-07,4.53868364961638e-06,,[272],[2.816559292000079],2.5332856463759497e-10,1.8649376395207723e-11,4.274978738660773e-22,2.5332856463759497e-10,1
our,5000,5000,116,0.00045949154617637954,0.0001,0.0,1.6772692106134641e-18,1.8277286454775866e-11,0.00045960662155263325,518.8679941699999,0.0002504406821220084,1.1507537625370882e-07,4.439447221356793e-06,,[275],[3.1188063750000765],2.499391010727577e-10,1.7983056798457918e-11,4.437716646576983e-22,2.499391010727577e-10,1
our,5000,5000,117,0.00045949154617637954,0.0001,0.0,1.6537666239427651e-18,1.7936696745962072e-11,0.000459604637339072,523.0701262119999,0.0002461224012357473,1.1309116269245679e-07,4.317199683827448e-06,,[277],[2.972000625000078],2.4657972933984946e-10,1.7647949938163113e-11,4.383872852160326e-22,2.4657972933984946e-10,1
our,5000,5000,118,0.00045949154617637954,0.0001,0.0,1.6616766303684437e-18,1.7593749147905726e-11,0.000459602699482438,527.723101545,0.00024190500779264904,1.1115330605845344e-07,4.216355703508056e-06,,[280],[3.400763541999936],2.432751839063215e-10,1.7310523146171762e-11,4.2211637539841126e-22,2.432751839063215e-10,1
our,5000,5000,119,0.00045949154617637954,0.0001,0.0,1.6036094794769641e-18,1.8060942550404766e-11,0.0004596008165890954,532.1678719619999,0.0002378072319831341,1.0927041271585527e-07,4.096784776761564e-06,,[282],[3.22302804200001],2.4005422601938757e-10,1.777019562073703e-11,4.460605765091267e-22,2.4005422601938757e-10,1
our,5000,5000,120,0.00045949154617637954,0.0001,0.0,1.6653337182064417e-18,1.7154111689778428e-11,0.0004595989753398421,536.647454587,0.00023380008697993903,1.0742916346258421e-07,4.006192301693013e-06,,[283],[3.259375124999906],2.3689627862385813e-10,1.6877963017522743e-11,4.84399428823508e-22,2.3689627862385813e-10,1
our,5000,5000,121,0.00045949154617637954,0.0001,0.0,1.6385182208627491e-18,1.7075724072646298e-11,0.0004595971838650933,541.664158003,0.00022990126715675003,1.0563768871376398e-07,3.897908491844576e-06,,[285],[3.723831415999939],2.337886667315419e-10,1.6800837292395504e-11,4.610556053605298e-22,2.337886667315419e-10,1
our,5000,5000,122,0.00045949154617637954,0.0001,0.0,1.6369153219278139e-18,1.7380665333305153e-11,0.0004595954380546496,546.2710877940001,0.0002261018274103176,1.0389187827007174e-07,3.798566451191938e-06,,[286],[3.358130416999984],2.3071778162007985e-10,1.7100869576957558e-11,4.454519701483937e-22,2.3071778162007985e-10,1
our,5000,5000,123,0.00045949154617637954,0.0001,0.0,1.647673536205041e-18,1.650838136809427e-11,0.00045959372308976043,550.9402970440001,0.00022236951741801098,1.0217691338089722e-07,3.7314663009570493e-06,,[288],[3.370391959000017],2.276986104915024e-10,1.6242627729646985e-11,4.383097473313177e-22,2.276986104915024e-10,1
our,5000,5000,124,0.00045949154617637954,0.0001,0.0,1.666863180426246e-18,1.610200758641922e-11,0.0004595920586461215,555.3972781280002,0.00021874715776240894,1.005124697419377e-07,3.6215543323128526e-06,,[289],[3.216338750000091],2.2478512088839666e-10,1.584279579533066e-11,4.513314847742533e-22,2.2478512088839666e-10,1
our,5000,5000,125,0.00045949154617637954,0.0001,0.0,1.6740312863064853e-18,1.6142167895816808e-11,0.0004595904353466303,560.1197273780001,0.00021521434088101024,9.88891702507458e-08,3.5320442567564456e-06,,[288],[3.461116250000032],2.2193535683487067e-10,1.5882309599895003e-11,4.560696664707622e-22,2.2193535683487067e-10,1
our,5000,5000,126,0.00045949154617637954,0.0001,0.0,1.6380611344765911e-18,1.5644820339836548e-11,0.000459588847168445,565.0339478360002,0.000211757959151076,9.730099206548253e-08,3.4556380270739104e-06,,[291],[3.6643120419998922],2.1919595368713768e-10,1.5392968396544203e-11,4.462394551409688e-22,2.1919595368713768e-10,1
our,5000,5000,127,0.00045949154617637954,0.0001,0.0,1.6496621218168911e-18,1.5583041328462287e-11,0.00045958729959274375,569.7291696280001,0.00020838994136239855,9.575341636421358e-08,3.3673047350989117e-06,,[291],[3.484760667000046],2.165389905438078e-10,1.5332183910113748e-11,4.543504102498332e-22,2.165389905438078e-10,1
our,5000,5000,128,0.00045949154617637954,0.0001,0.0,1.6254801884136876e-18,1.5328414844110443e-11,0.00045958579303549354,574.2734417950002,0.00020511119279184082,9.424685911400442e-08,3.2780654546898353e-06,,[290],[3.317303165999988],2.1390933524674182e-10,1.5081656429362118e-11,4.357685949386692e-22,2.1390933524674182e-10,1
our,5000,5000,129,0.00045949154617637954,0.0001,0.0,1.6278469412340517e-18,1.5216022355789017e-11,0.0004595843172415845,578.8995742950002,0.00020189939505292187,9.277106520494275e-08,3.2111390983482697e-06,,[290],[3.401992957999937],2.1131248648370748e-10,1.4971073246995016e-11,4.396949036021898e-22,2.1131248648370748e-10,1
our,5000,5000,130,0.00045949154617637954,0.0001,0.0,1.6157489047070259e-18,1.531390140544014e-11,0.00045958287638993956,583.4190295030002,0.00019876364281349833,9.133021356002398e-08,3.135119260741386e-06,,[290],[3.268841916999918],2.0877220071294627e-10,1.5067376629535444e-11,4.538424079933052e-22,2.0877220071294627e-10,1
our,5000,5000,131,0.00045949154617637954,0.0001,0.0,1.6390706795982332e-18,1.52807918875759e-11,0.00045958146275174646,588.1486222110001,0.00019568711571552036,8.991657536692056e-08,3.075915717764905e-06,,[291],[3.5004002079999736],2.0628145807878475e-10,1.5034800112129784e-11,4.394910488744374e-22,2.0628145807878475e-10,1
our,5000,5000,132,0.00045949154617637954,0.0001,0.0,1.6530337222089623e-18,1.5066347979533223e-11,0.0004595800869331521,593.1362294200001,0.00019269289611385798,8.854075677256108e-08,2.9936337861012738e-06,,[291],[3.4971466669999245],2.0387094135712777e-10,1.482380834439902e-11,4.357247942334826e-22,2.0387094135712777e-10,1
our,5000,5000,133,0.00045949154617637954,0.0001,0.0,1.6338877360543727e-18,1.4621929782286796e-11,0.00045957874874336845,598.0926103370001,0.00018978056879296768,8.720256698891348e-08,2.9117662442198975e-06,,[290],[3.3916717500000004],2.0152556495479375e-10,1.4386544437465917e-11,4.286456170241361e-22,2.0152556495479375e-10,1
our,5000,5000,134,0.00045949154617637954,0.0001,0.0,1.6581539670031458e-18,1.415227822726652e-11,0.0004595774297749225,602.8806340450001,0.00018691007322685797,8.588359854294928e-08,2.86995090519453e-06,,[291],[3.477531874999954],1.9924656238192333e-10,1.3924453381974099e-11,4.512222667474341e-22,1.9924656238192333e-10,1
our,5000,5000,135,0.00045949154617637954,0.0001,0.0,1.6299319954689017e-18,1.4584485252797217e-11,0.0004595761500702414,607.678503587,0.00018412502812267876,8.460389386185903e-08,2.7845246484732443e-06,,[290],[3.4465789160000213],1.970082076663306e-10,1.4349702693902463e-11,4.450500074759176e-22,1.970082076663306e-10,1
our,5000,5000,136,0.00045949154617637954,0.0001,0.0,1.6549343409820597e-18,1.3917682886629826e-11,0.00045957488734599136,612.479269254,0.00018137693784650444,8.334116961182742e-08,2.7475843771236153e-06,,[291],[3.51326691700001],1.9480654208413906e-10,1.3693634581504902e-11,4.366343827575374e-22,1.9480654208413906e-10,1
our,5000,5000,137,0.00045949154617637954,0.0001,0.0,1.6273559783845387e-18,1.4045730848216916e-11,0.00045957366625552066,617.3048073369999,0.00017871945593879706,8.21200791411192e-08,2.6569999891854786e-06,,[289],[3.558117415999959],1.9264059866901659e-10,1.3819621213702466e-11,4.559962059478396e-22,1.9264059866901659e-10,1
our,5000,5000,138,0.00045949154617637954,0.0001,0.0,1.659733277284881e-18,1.3913540177905749e-11,0.0004595724652232914,622.0098374199999,0.00017610562715515425,8.091904691188284e-08,2.613361725057137e-06,,[286],[3.458106791999967],1.9051882003997546e-10,1.3689558562536283e-11,4.450129930627671e-22,1.9051882003997546e-10,1
our,5000,5000,139,0.00045949154617637954,0.0001,0.0,1.6163492674183691e-18,1.3674273948883088e-11,0.000459571290692314,626.687847295,0.00017354947353886304,7.974451593446884e-08,2.555703542516051e-06,,[283],[3.363857375000066],1.8843603980221198e-10,1.3454144066127652e-11,4.735813276225401e-22,1.8843603980221198e-10,1
our,5000,5000,140,0.00045949154617637954,0.0001,0.0,1.64179281917324e-18,1.374103876200811e-11,0.0004595701356989417,631.413173878,0.00017103583997600378,7.85895225621498e-08,2.5131973987737896e-06,,[284],[3.47659529200007],1.8639108537744886e-10,1.3519834092354273e-11,4.707880366431156e-22,1.8639108537744886e-10,1
our,5000,5000,141,0.00045949154617637954,0.0001,0.0,1.6230993860844552e-18,1.3316424688215421e-11,0.0004595690138443201,635.667370461,0.0001685943268928908,7.746766794058035e-08,2.4410955682820224e-06,,[278],[3.008962790999931],1.8437756611504755e-10,1.3102055500037946e-11,4.3245980505328e-22,1.8437756611504755e-10,1
our,5000,5000,142,0.00045949154617637954,0.0001,0.0,1.6197612096365358e-18,1.3511993201232955e-11,0.00045956791849278625,640.0695592530001,0.00016621049297258815,7.63723164067128e-08,2.3834320871741978e-06,,[277],[3.181812333000039],1.8240385846880627e-10,1.3294475730813797e-11,4.455664441636654e-22,1.8240385846880627e-10,1
our,5000,5000,143,0.00045949154617637954,0.0001,0.0,1.6091404890739221e-18,1.3445461294771117e-11,0.0004595668415506041,644.4454092530001,0.0001638667236669388,7.529537422457924e-08,2.343379811335678e-06,,[274],[3.14336804200002],1.8044760203126635e-10,1.3229014861894695e-11,4.6689837230609105e-22,1.8044760203126635e-10,1
our,5000,5000,144,0.00045949154617637954,0.0001,0.0,1.5777538949393645e-18,1.3055455071309279e-11,0.00045956578459435915,649.0898254610001,0.00016156645012815112,7.423841797961307e-08,2.2998966622568786e-06,,[273],[3.4281189160000167],1.7851753773569706e-10,1.2845286999138916e-11,4.559276486657706e-22,1.7851753773569706e-10,1
our,5000,5000,145,0.00045949154617637954,0.0001,0.0,1.6387456755644928e-18,1.3070836984260049e-11,0.0004595647531366637,653.6070575860001,0.00015932166955701175,7.320696028415355e-08,2.244417948498814e-06,,[269],[3.2461731249999275],1.7662453624679186e-10,1.2860421292456858e-11,4.391421971950784e-22,1.7662453624679186e-10,1
our,5000,5000,146,0.00045949154617637954,0.0001,0.0,1.5925040839141433e-18,1.2829540794532731e-11,0.00045956373985389025,658.2609135030001,0.00015711644340677056,7.219367751071064e-08,2.2048748658963947e-06,,[269],[3.328960334000044],1.7475166142445764e-10,1.2623009513861902e-11,4.380776467612235e-22,1.7475166142445764e-10,1
our,5000,5000,147,0.00045949154617637954,0.0001,0.0,1.6180444103616936e-18,1.2873003848654412e-11,0.00045956275351726324,662.6594956280001,0.00015496986065629596,7.120734088369952e-08,2.146245540008672e-06,,[268],[3.1066871250000077],1.7290639583663208e-10,1.266577289522262e-11,4.330281670087813e-22,1.7290639583663208e-10,1
our,5000,5000,148,0.00045949154617637954,0.0001,0.0,1.6125243245173155e-18,1.2768215783788558e-11,0.0004595617788140692,667.2048207950002,0.00015284859596245,7.023263768967487e-08,2.1209360126876265e-06,,[264],[3.2451977089999673],1.7109936205609082e-10,1.256267171951222e-11,4.457751577618236e-22,1.7109936205609082e-10,1
our,5000,5000,149,0.00045949154617637954,0.0001,0.0,1.6278095463765035e-18,1.2354627905025328e-11,0.00045956082851420155,671.8648850860002,0.00015078044068175415,6.928233782201509e-08,2.067839214375254e-06,,[264],[3.378516958999967],1.6931756865308343e-10,1.2155741821392171e-11,4.492220978635055e-22,1.6931756865308343e-10,1
